source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	3	FN2.12.3	Analyze how peers and perceptions of norms influence healthy and unhealthy food choices and other eating practices and behaviors.	
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	4	FN2.12.4	Analyze how personal attitudes, values, and beliefs influence food choices and other eating practices and behaviors.	
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	5	FN2.12.5	Analyze how laws, rules, and regulations influence food choices and other eating practices and behaviors.	
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	6	FN2.12.6	Analyze how school and community influence food choices and other eating practices and behaviors.	
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	7	FN2.12.7	Analyze how food advertisements (e.g., product placement, commercials, billboards, sponsored content) make people want to eat more of that food.	
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	8	FN2.12.8	Analyze how media and technology influence personal, family, and community food choices and other eating practices and behaviors.	
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	9	FN2.12.9	Differentiate relevant influences, including family, culture, peers, school, community, media, technology, and public health policies, on food choices and other eating practices and behaviors.	
data/raw/hecat/FN.pdf	18	Food and Nutrition	FN	2	Analyzing Influences	skill	12	9-12	10	FN2.12.10	Analyze the factors that influence safe, accessible, equitable, and affordable opportunities for healthy eating practices and behaviors for oneself and others.	
data/raw/hecat/FN.pdf	20	Food and Nutrition	FN	3	Accessing Information	skill	2	Pre-K-2	1	FN3.2.1	Identify trusted adults at home who can help promote healthy eating practices and behaviors.	
data/raw/hecat/FN.pdf	20	Food and Nutrition	FN	3	Accessing Information	skill	2	Pre-K-2	2	FN3.2.2	Identify trusted adults and professionals in school (e.g., classroom teacher, school nurse) who can help promote healthy eating practices and behaviors.	
data/raw/hecat/FN.pdf	20	Food and Nutrition	FN	3	Accessing Information	skill	2	Pre-K-2	3	FN3.2.3	Identify trusted adults and professionals in the community (e.g., registered dietitian, healthcare provider) who can help promote healthy eating practices and behaviors.	
data/raw/hecat/FN.pdf	22	Food and Nutrition	FN	3	Accessing Information	skill	5	3-5	1	FN3.5.1	Describe characteristics of valid nutrition information.	
data/raw/hecat/FN.pdf	22	Food and Nutrition	FN	3	Accessing Information	skill	5	3-5	2	FN3.5.2	Describe characteristics of food advertising.	
data/raw/hecat/FN.pdf	22	Food and Nutrition	FN	3	Accessing Information	skill	5	3-5	3	FN3.5.3	Demonstrate how to locate sources of valid nutrition information.	
data/raw/hecat/FN.pdf	24	Food and Nutrition	FN	3	Accessing Information	skill	8	6-8	1	FN3.8.1	Analyze the validity of nutrition information (e.g., differentiate between scientifically or medically accurate content and advertising, including sponsored content).	
data/raw/hecat/FN.pdf	24	Food and Nutrition	FN	3	Accessing Information	skill	8	6-8	2	FN3.8.2	Analyze the validity of nutrition products (e.g., dietary supplements, cleanses, detox).	
data/raw/hecat/FN.pdf	24	Food and Nutrition	FN	3	Accessing Information	skill	8	6-8	3	FN3.8.3	Describe situations that call for professional nutrition services.	
data/raw/hecat/FN.pdf	24	Food and Nutrition	FN	3	Accessing Information	skill	8	6-8	4	FN3.8.4	Access valid nutrition information from home, school, or community.	
data/raw/hecat/FN.pdf	24	Food and Nutrition	FN	3	Accessing Information	skill	8	6-8	5	FN3.8.5	Identify false or misleading claims on food packaging and promotions.	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	1	FN3.12.1	Evaluate the validity of nutrition information (e.g., differentiate between scientifically or medically accurate content and advertising, including sponsored content).	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	2	FN3.12.2	Evaluate the validity of nutrition products (e.g., dietary supplements, cleanses, detox).	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	3	FN3.12.3	Evaluate the validity of nutrition services (e.g., credentialed professionals, food assistance programs).	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	4	FN3.12.4	Determine the accessibility of valid nutrition products.	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	5	FN3.12.5	Determine when professional nutrition services may be required.	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	6	FN3.12.6	Determine the accessibility of valid nutrition services.	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	7	FN3.12.7	Use resources that provide valid nutrition information.	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	8	FN3.12.8	Use valid nutrition products when needed or appropriate.	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	9	FN3.12.9	Use valid nutrition services when needed or appropriate.	
data/raw/hecat/FN.pdf	26	Food and Nutrition	FN	3	Accessing Information	skill	12	9-12	10	FN3.12.10	Identify false or misleading claims on food packaging and promotions.	
data/raw/hecat/FN.pdf	28	Food and Nutrition	FN	4	Interpersonal Communication	skill	2	Pre-K-2	1	FN4.2.1	Demonstrate effective refusal skills to avoid unhealthy food choices and promote a healthy eating pattern.	
data/raw/hecat/FN.pdf	28	Food and Nutrition	FN	4	Interpersonal Communication	skill	2	Pre-K-2	2	FN4.2.2	Demonstrate how to ask for food in response to internal hunger signals.	
data/raw/hecat/FN.pdf	30	Food and Nutrition	FN	4	Interpersonal Communication	skill	5	3-5	1	FN4.5.1	Demonstrate the use of effective verbal and nonverbal communication to choose foods that align with a healthy eating pattern.	
data/raw/hecat/FN.pdf	30	Food and Nutrition	FN	4	Interpersonal Communication	skill	5	3-5	2	FN4.5.2	Demonstrate how to ask for food in response to internal hunger signals.	
data/raw/hecat/FN.pdf	30	Food and Nutrition	FN	4	Interpersonal Communication	skill	5	3-5	3	FN4.5.3	Explain how to be empathetic and compassionate towards a family member who is trying to improve personal food choices.	
data/raw/hecat/FN.pdf	30	Food and Nutrition	FN	4	Interpersonal Communication	skill	5	3-5	4	FN4.5.4	Demonstrate how to effectively ask for help to improve personal food choices.	
data/raw/hecat/FN.pdf	32	Food and Nutrition	FN	4	Interpersonal Communication	skill	8	6-8	1	FN4.8.1	Demonstrate the use of effective verbal and nonverbal communication to choose foods that align with a healthy eating pattern.	
data/raw/hecat/FN.pdf	32	Food and Nutrition	FN	4	Interpersonal Communication	skill	8	6-8	2	FN4.8.2	Demonstrate how to ask for food in response to internal hunger signals.	
data/raw/hecat/FN.pdf	32	Food and Nutrition	FN	4	Interpersonal Communication	skill	8	6-8	3	FN4.8.3	Demonstrate effective peer resistance skills to avoid or reduce exposure to unhealthy food choices.	
data/raw/hecat/FN.pdf	32	Food and Nutrition	FN	4	Interpersonal Communication	skill	8	6-8	4	FN4.8.4	Demonstrate effective negotiation skills to avoid or reduce exposure to unhealthy food choices.	
data/raw/hecat/FN.pdf	32	Food and Nutrition	FN	4	Interpersonal Communication	skill	8	6-8	5	FN4.8.5	Demonstrate how to effectively ask for assistance to improve personal food choices and eating behaviors.	
data/raw/hecat/FN.pdf	32	Food and Nutrition	FN	4	Interpersonal Communication	skill	8	6-8	6	FN4.8.6	Demonstrate how to effectively communicate empathy and support for others who are trying to improve personal food choices.	
data/raw/hecat/FN.pdf	34	Food and Nutrition	FN	4	Interpersonal Communication	skill	12	9-12	1	FN4.12.1	Demonstrate effective communication skills to improve personal food choices and healthy eating behaviors.	
data/raw/hecat/FN.pdf	34	Food and Nutrition	FN	4	Interpersonal Communication	skill	12	9-12	2	FN4.12.2	Demonstrate effective peer resistance, negotiation, and collaboration skills to avoid or reduce unhealthy food choices.	
data/raw/hecat/FN.pdf	34	Food and Nutrition	FN	4	Interpersonal Communication	skill	12	9-12	3	FN4.12.3	Demonstrate how to effectively ask for assistance to improve personal food choices and eating behaviors.	
data/raw/hecat/FN.pdf	34	Food and Nutrition	FN	4	Interpersonal Communication	skill	12	9-12	4	FN4.12.4	Demonstrate how to effectively support others in improving food choices and eating behaviors.	
data/raw/hecat/FN.pdf	36	Food and Nutrition	FN	5	Decision-Making	skill	2	Pre-K-2	1	FN5.2.1	Identify situations that need a food- and nutrition-related decision.	
data/raw/hecat/FN.pdf	36	Food and Nutrition	FN	5	Decision-Making	skill	2	Pre-K-2	2	FN5.2.2	Identify how family, peers, culture, technology, or media influence a food- and nutrition-related decision.	
data/raw/hecat/FN.pdf	36	Food and Nutrition	FN	5	Decision-Making	skill	2	Pre-K-2	3	FN5.2.3	Explain the potential positive and negative outcomes from a food- and nutrition-related decision.	
data/raw/hecat/FN.pdf	36	Food and Nutrition	FN	5	Decision-Making	skill	2	Pre-K-2	4	FN5.2.4	Describe when help is needed and when it is not needed to make a food- and nutrition-related decision.	
data/raw/hecat/FN.pdf	38	Food and Nutrition	FN	5	Decision-Making	skill	5	3-5	1	FN5.5.1	Identify situations which need a decision related to food and nutrition (e.g., when a peer offers a soft drink).	
data/raw/hecat/FN.pdf	38	Food and Nutrition	FN	5	Decision-Making	skill	5	3-5	2	FN5.5.2	Decide when help is needed and when it is not needed to make a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	38	Food and Nutrition	FN	5	Decision-Making	skill	5	3-5	3	FN5.5.3	Explain how family, culture, peers, technology, or media influence a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	38	Food and Nutrition	FN	5	Decision-Making	skill	5	3-5	4	FN5.5.4	Identify options and their potential outcomes when choosing foods and beverages.	
data/raw/hecat/FN.pdf	38	Food and Nutrition	FN	5	Decision-Making	skill	5	3-5	5	FN5.5.5	Choose a food or beverage that fits with a healthy eating pattern when making a decision about what to eat or drink.	
data/raw/hecat/FN.pdf	38	Food and Nutrition	FN	5	Decision-Making	skill	5	3-5	6	FN5.5.6	Describe the final outcome of a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	1	FN5.8.1	Identify circumstances that help or hinder making choices that support a healthy eating pattern.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	2	FN5.8.2	Determine when situations require a decision related to a healthy eating pattern.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	3	FN5.8.3	Distinguish when a decision related to food and beverage choices should be made individually or with the help of others.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	4	FN5.8.4	Explain how family, culture, technology, media, peers and personal beliefs affect a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	5	FN5.8.5	Distinguish between healthier and less healthy alternatives of a decision related to eating behaviors.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	6	FN5.8.6	Predict the potential outcomes of healthy and unhealthy alternatives of a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	7	FN5.8.7	Choose a food or beverage that fits with a healthy eating pattern when making a decision about what to eat or drink.	
data/raw/hecat/FN.pdf	40	Food and Nutrition	FN	5	Decision-Making	skill	8	6-8	8	FN5.8.8	Analyze the effectiveness of a final outcome of a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	42	Food and Nutrition	FN	5	Decision-Making	skill	12	9-12	1	FN5.12.1	Examine barriers to making a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	42	Food and Nutrition	FN	5	Decision-Making	skill	12	9-12	2	FN5.12.2	Justify when individual or collaborative decision making related to health eating behaviors is appropriate.	
data/raw/hecat/FN.pdf	42	Food and Nutrition	FN	5	Decision-Making	skill	12	9-12	3	FN5.12.3	Analyze how family, culture, technology, media, peers, and personal beliefs affect a decision related to food and nutrition.	
data/raw/hecat/FN.pdf	42	Food and Nutrition	FN	5	Decision-Making	skill	12	9-12	4	FN5.12.4	Generate alternatives when making a decision related to eating behaviors.	
data/raw/hecat/FN.pdf	42	Food and Nutrition	FN	5	Decision-Making	skill	12	9-12	5	FN5.12.5	Predict the potential short- and long-term consequences of alternatives to decisions related to food and nutrition.	
data/raw/hecat/FN.pdf	42	Food and Nutrition	FN	5	Decision-Making	skill	12	9-12	6	FN5.12.6	Choose a food or beverage that fits with a healthy eating pattern when making a decision about what to eat or drink.	
data/raw/hecat/FN.pdf	42	Food and Nutrition	FN	5	Decision-Making	skill	12	9-12	7	FN5.12.7	Evaluate the effectiveness of decisions related to food and nutrition.	
data/raw/hecat/FN.pdf	44	Food and Nutrition	FN	6	Goal Setting	skill	2	Pre-K-2	1	FN6.2.1	Identify a realistic personal short-term goal to improve eating patterns (e.g., try new fruits, vegetables, and whole grains; drink more water).	
data/raw/hecat/FN.pdf	44	Food and Nutrition	FN	6	Goal Setting	skill	2	Pre-K-2	2	FN6.2.2	Take steps to achieve a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	44	Food and Nutrition	FN	6	Goal Setting	skill	2	Pre-K-2	3	FN6.2.3	Identify people who can help achieve a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	46	Food and Nutrition	FN	6	Goal Setting	skill	5	3-5	1	FN6.5.1	Identify a realistic personal short-term goal to improve eating patterns (e.g., try new fruits, vegetables, and whole grains; drink more water).	
data/raw/hecat/FN.pdf	46	Food and Nutrition	FN	6	Goal Setting	skill	5	3-5	2	FN6.5.2	Track progress toward achieving a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	46	Food and Nutrition	FN	6	Goal Setting	skill	5	3-5	3	FN6.5.3	Identify resources that can help achieve a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	48	Food and Nutrition	FN	6	Goal Setting	skill	8	6-8	1	FN6.8.1	Assess personal eating practices.	
data/raw/hecat/FN.pdf	48	Food and Nutrition	FN	6	Goal Setting	skill	8	6-8	2	FN6.8.2	Set a realistic personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	48	Food and Nutrition	FN	6	Goal Setting	skill	8	6-8	3	FN6.8.3	Assess the barriers to achieving a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	48	Food and Nutrition	FN	6	Goal Setting	skill	8	6-8	4	FN6.8.4	Apply strategies to overcome barriers to achieving a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	48	Food and Nutrition	FN	6	Goal Setting	skill	8	6-8	5	FN6.8.5	Use strategies and skills to achieve a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	50	Food and Nutrition	FN	6	Goal Setting	skill	12	9-12	1	FN6.12.1	Assess personal eating practices and behaviors.	
data/raw/hecat/FN.pdf	50	Food and Nutrition	FN	6	Goal Setting	skill	12	9-12	2	FN6.12.2	Set a realistic personal goal related to improve eating patterns.	
data/raw/hecat/FN.pdf	50	Food and Nutrition	FN	6	Goal Setting	skill	12	9-12	3	FN6.12.3	Assess the barriers to achieving a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	50	Food and Nutrition	FN	6	Goal Setting	skill	12	9-12	4	FN6.12.4	Develop a plan to attain a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	50	Food and Nutrition	FN	6	Goal Setting	skill	12	9-12	5	FN6.12.5	Implement strategies, including self-monitoring, to achieve a personal goal to improve eating patterns	
data/raw/hecat/FN.pdf	50	Food and Nutrition	FN	6	Goal Setting	skill	12	9-12	6	FN6.12.6	Use strategies to overcome barriers to achieving a personal goal to improve eating patterns.	
data/raw/hecat/FN.pdf	50	Food and Nutrition	FN	6	Goal Setting	skill	12	9-12	7	FN6.12.7	Formulate an effective long-term plan to achieve a health goal to improve eating patterns.	
data/raw/hecat/FN.pdf	52	Food and Nutrition	FN	7	Self-Management	skill	2	Pre-K-2	1	FN7.2.1	Identify practices that reduce or prevent unhealthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	52	Food and Nutrition	FN	7	Self-Management	skill	2	Pre-K-2	2	FN7.2.2	Demonstrate healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	52	Food and Nutrition	FN	7	Self-Management	skill	2	Pre-K-2	3	FN7.2.3	Commit to practicing healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	54	Food and Nutrition	FN	7	Self-Management	skill	5	3-5	1	FN7.5.1	Describe practices that reduce or prevent unhealthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	54	Food and Nutrition	FN	7	Self-Management	skill	5	3-5	2	FN7.5.2	Demonstrate healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	54	Food and Nutrition	FN	7	Self-Management	skill	5	3-5	3	FN7.5.3	Commit to practicing healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	56	Food and Nutrition	FN	7	Self-Management	skill	8	6-8	1	FN7.8.1	Explain the importance of being responsible for the personal eating behaviors that are within one’s control.	
data/raw/hecat/FN.pdf	56	Food and Nutrition	FN	7	Self-Management	skill	8	6-8	2	FN7.8.2	Analyze eating patterns and behaviors that reduce or prevent health risks.	
data/raw/hecat/FN.pdf	56	Food and Nutrition	FN	7	Self-Management	skill	8	6-8	3	FN7.8.3	Demonstrate eating patterns and behaviors to improve the health of oneself and others.	
data/raw/hecat/FN.pdf	56	Food and Nutrition	FN	7	Self-Management	skill	8	6-8	4	FN7.8.4	Commit to practicing healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	58	Food and Nutrition	FN	7	Self-Management	skill	12	9-12	1	FN7.12.1	Analyze the role of individual responsibility in enhancing eating patterns and behaviors.	
data/raw/hecat/FN.pdf	58	Food and Nutrition	FN	7	Self-Management	skill	12	9-12	2	FN7.12.2	Evaluate personal healthy eating patterns and behaviors that reduce or prevent health risks.	
data/raw/hecat/FN.pdf	58	Food and Nutrition	FN	7	Self-Management	skill	12	9-12	3	FN7.12.3	Demonstrate healthy eating patterns and behaviors to improve the health of oneself and others.	
data/raw/hecat/FN.pdf	58	Food and Nutrition	FN	7	Self-Management	skill	12	9-12	4	FN7.12.4	Commit to practicing healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	60	Food and Nutrition	FN	8	Advocacy	skill	2	Pre-K-2	1	FN8.2.1	Make requests to others (e.g., family members) about preferences for healthy eating patterns.	
data/raw/hecat/FN.pdf	60	Food and Nutrition	FN	8	Advocacy	skill	2	Pre-K-2	2	FN8.2.2	Demonstrate how to encourage peers to make healthy food and beverage choices.	
data/raw/hecat/FN.pdf	62	Food and Nutrition	FN	8	Advocacy	skill	5	3-5	1	FN8.5.1	Give factual information to improve the food and beverage selections of others.	
data/raw/hecat/FN.pdf	62	Food and Nutrition	FN	8	Advocacy	skill	5	3-5	2	FN8.5.2	State personal beliefs to improve the food and beverage selections of others.	
data/raw/hecat/FN.pdf	62	Food and Nutrition	FN	8	Advocacy	skill	5	3-5	3	FN8.5.3	Demonstrate how to persuade others to make healthy food and beverage choices.	
data/raw/hecat/FN.pdf	64	Food and Nutrition	FN	8	Advocacy	skill	8	6-8	1	FN8.8.1	State a food and nutrition position, supported with accurate information, to improve the health of others.	
data/raw/hecat/FN.pdf	64	Food and Nutrition	FN	8	Advocacy	skill	8	6-8	2	FN8.8.2	Persuade and support others to make positive food and beverage choices that are within their control and influence.	
data/raw/hecat/FN.pdf	64	Food and Nutrition	FN	8	Advocacy	skill	8	6-8	3	FN8.8.3	Collaborate with others to advocate for healthy food and nutrition at home, in school, or in the community.	
data/raw/hecat/FN.pdf	64	Food and Nutrition	FN	8	Advocacy	skill	8	6-8	4	FN8.8.4	Demonstrate how to adapt food and nutrition messages for different audiences.	
data/raw/hecat/FN.pdf	66	Food and Nutrition	FN	8	Advocacy	skill	12	9-12	1	FN8.12.1	Use peer and societal norms, based on accurate health information, to formulate a message that promotes healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	66	Food and Nutrition	FN	8	Advocacy	skill	12	9-12	2	FN8.12.2	Use knowledge of available, valid services and health risks of disordered eating to seek professional support for oneself or help peers.	
data/raw/hecat/FN.pdf	66	Food and Nutrition	FN	8	Advocacy	skill	12	9-12	3	FN8.12.3	Persuade and support others to make positive choices related to food and nutrition.	
data/raw/hecat/FN.pdf	66	Food and Nutrition	FN	8	Advocacy	skill	12	9-12	4	FN8.12.4	Collaborate with others to advocate for improving personal, family, and community food and nutrition.	
data/raw/hecat/FN.pdf	66	Food and Nutrition	FN	8	Advocacy	skill	12	9-12	5	FN8.12.5	Encourage school and community environments to promote healthy eating patterns and behaviors.	
data/raw/hecat/FN.pdf	66	Food and Nutrition	FN	8	Advocacy	skill	12	9-12	6	FN8.12.6	Adapt food and nutrition messages and communication techniques to reach a specific target audience.	
data/raw/hecat/FN.pdf	66	Food and Nutrition	FN	8	Advocacy	skill	12	9-12	7	FN8.12.7	Persuade school and community leaders about the importance of ensuring there are safe, accessible, equitable, and affordable nutrition opportunities, products, and services to improve the health of oneself and others.	
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	1	MEH1.2.1	Identify different emotions.	HBO 1
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	2	MEH1.2.2	Describe how different situations can influence feelings.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 9
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	3	MEH1.2.3	Describe the relationship between feelings, emotions, and behavior.	HBO 1|HBO 2|HBO 3|HBO 4
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	4	MEH1.2.4	Identify appropriate ways to express needs, wants, emotions, and feelings.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	5	MEH1.2.5	Explain the importance of talking with parents and other trusted adults about feelings.	HBO 1|HBO 4|HBO 6
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	6	MEH1.2.6	Identify a trusted parent, caregiver, or adult to talk with about feelings	HBO 1|HBO 2|HBO 4|HBO 6
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	7	MEH1.2.7	Identify characteristics that make people unique or special.	HBO 7
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	8	MEH1.2.8	Describe what it means to be a good friend.	HBO 7|HBO 8
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	9	MEH1.2.9	Identify healthy ways to express affection, love, friendship, and concern.	HBO 1|HBO 2|HBO 3|HBO 7|HBO 8
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	10	MEH1.2.10	Identify relationships in family, school, and community that are caring.	HBO 8
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	11	MEH1.2.11	Describe self-control.	HBO 5
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	12	MEH1.2.12	Explain the importance of respecting the personal space and boundaries of others.	HBO 2|HBO 3|HBO 5|HBO 8
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	13	MEH1.2.13	Describe the difference between bullying and teasing.	HBO 7|HBO 8
data/raw/hecat/MEH.pdf	3	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	2	Pre-K-2	14	MEH1.2.14	Explain why it is wrong to tease or bully others.	HBO 7|HBO 8
data/raw/hecat/MEH.pdf	2	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	1	MEH1.5.1	would represent Mental and Emotional Health, standard 1, grade span 3-5, knowledge expectation item 1. Directions for Standard 1 1. Review the knowledge expectations (pages MEH-3 through MEH-11). 2. Decide if any knowledge expectations need to be deleted or modified or if any additional expectations should be added to meet the needs of the community or to conform to the curriculum requirements of the state or school district. Review other standards before making changes to the knowledge expectations in Standard 1. Some knowledge expectations may be reflected in the skill expectations in Standards 2-8, and some might be found in other health topic modules. Look in other related topic modules for knowledge expectations that might be edited and added to the list of expectations for this topic. 3. Read the curriculum to become familiar with its content, the information provided for students, and the methods used to convey information and knowledge content. 4. Place a check in the box next to each knowledge expectation that is addressed by the curriculum and determine the Knowledge Expectations Coverage Score. Important-a knowledge expectation is “addressed” if there is sufficient information provided in the curriculum for students to be able to demonstrate understanding of this concept. Some knowledge expectations might require more evidence than others. 5. Transfer the Knowledge Expectations Coverage Score to the appropriate line on the Overall Summary Form (Chapter 3). 6. Record notes to justify scores and to inform group discussions and curriculum decisions. 7. Analyze Standard 1 for each curriculum being reviewed. If the curriculum addresses more than one grade span, complete a separate analysis of Standard 1 for each span. 8. Complete a separate Overall Summary Form for each curriculum and grade span. Instructions for Standards 2-8 are provided on page MEH-12. ﻿Knowledge Expectations Grades Pre-K-2 2021 HECAT: Module MEH MEH-3 Standard 1 Students will comprehend concepts related to health promotion and disease prevention. important for establishing and maintaining behaviors that promote mental and emotional health. knowledge expectation addressed in the curriculum.	
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	1	MEH1.5.1	Identify internal and external signs that one is experiencing different feelings or emotions.	HBO 1|HBO 4|HBO 5|HBO 6
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	2	MEH1.5.2	Describe how emotions can change throughout the day.	HBO 1|HBO 3|HBO 4
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	3	MEH1.5.3	Identify common patterns among people, activities, and situations that affect emotions and feelings.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	4	MEH1.5.4	Describe the relationship between feelings, emotions, and behavior.	HBO 1|HBO 2|HBO 3|HBO 4
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	5	MEH1.5.5	Identify appropriate ways to express and manage needs, wants, emotions, and feelings.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6|HBO 9
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	6	MEH1.5.6	Describe how the expression of emotions or feelings can help or hurt oneself or others.	HBO 5|HBO 6|HBO 7|HBO 8|HBO 9
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	7	MEH1.5.7	Describe how mental and emotional health can affect health-related behaviors.	HBO 2|HBO 3|HBO 4|HBO 9
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	8	MEH1.5.8	Identify characteristics of a mentally and emotionally healthy person.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6|HBO 7
data/raw/hecat/MEH.pdf	4	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	5	3-5	9	MEH1.5.9	Identify role models who demonstrate positive mental and emotional health.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 7|HBO 8
